,item_brand,item_name,item_price,item_link
7027,Kenneth Cole New York,Women's Riley 85 Vinyl Pumps,$160.00,https://www.macys.com/shop/product/kenneth-cole-new-york-womens-riley-85-vinyl-pumps?ID=9451170&CategoryID=56233
7028,Franco Sarto,Beil Sneakers,$99.00,https://www.macys.com/shop/product/franco-sarto-beil-sneakers?ID=9360614&CategoryID=56233
7029,Easy Street,Easy Works By Women's Bentley Slip Resistant Clogs,$75.00,https://www.macys.com/shop/product/easy-works-by-easy-street-womens-bentley-slip-resistant-clogs?ID=9757501&CategoryID=56233
7030,Journee Collection,Women's Harrow Bootie,$79.00,https://www.macys.com/shop/product/journee-collection-womens-harrow-bootie?ID=9334477&CategoryID=56233
7031,Journee Signature,Women's Kevona Booties,$155.00,https://www.macys.com/shop/product/journee-signature-womens-kevona-booties?ID=9597356&CategoryID=56233
7032,Soul Naturalizer,Leyla Flats,$89.99,https://www.macys.com/shop/product/soul-naturalizer-leyla-flats?ID=8781529&CategoryID=56233
7033,kensie,Garry Booties,$129.00,https://www.macys.com/shop/product/kensie-garry-booties?ID=9616000&CategoryID=56233
7034,Nine West,Fina Pumps,$79.00,https://www.macys.com/shop/product/nine-west-fina-pumps?ID=8384042&CategoryID=56233
7035,Jack Rogers,Warner Canvas Sneakers,$98.00,https://www.macys.com/shop/product/jack-rogers-warner-canvas-sneakers?ID=10157322&CategoryID=56233
7036,Muk Luks,Women's Massak Snowboots,$130.00,https://www.macys.com/shop/product/muk-luks-womens-massak-snowboots?ID=7376598&CategoryID=56233
7037,L'Artiste,Tweed Boots,$169.00,https://www.macys.com/shop/product/lartiste-tweed-boots?ID=10330569&CategoryID=56233
7038,Easy Street,Tessla Tall Boots,$90.00,https://www.macys.com/shop/product/easy-street-tessla-tall-boots?ID=7952659&CategoryID=56233
7039,L'Artiste,Muggiasti Oxford Shoes ,$119.00,https://www.macys.com/shop/product/lartiste-muggiasti-oxford-shoes?ID=10330562&CategoryID=56233
7040,Cole Haan,Grandpro Tennis Sneakers,$110.00,https://www.macys.com/shop/product/cole-haan-grandpro-tennis-sneakers?ID=8158795&CategoryID=56233
7041,Journee Collection,Women's Mattie Wedges,$65.00,https://www.macys.com/shop/product/journee-collection-womens-mattie-wedges?ID=9597474&CategoryID=56233
7042,Bella Vita,Rebecca II Riding Boots,$100.00,https://www.macys.com/shop/product/bella-vita-rebecca-ii-riding-boots?ID=6402292&CategoryID=56233
7043,Jambu,Women's Apple Blossom Mary Jane Flats,$104.00,https://www.macys.com/shop/product/jambu-womens-apple-blossom-mary-jane-flats?ID=5507461&CategoryID=56233
7044,Nine West,Women's Iliana Strappy Evening Sandals,$99.00,https://www.macys.com/shop/product/nine-west-womens-iliana-strappy-evening-sandals?ID=8807839&CategoryID=56233
7045,Nine West,Fayth Almond-Toe Flats,$79.00,https://www.macys.com/shop/product/nine-west-fayth-almond-toe-flats?ID=8384046&CategoryID=56233
7046,Camper,Women's Alright Boots,$175.00,https://www.macys.com/shop/product/camper-womens-alright-boots?ID=10178521&CategoryID=56233
7047,Journee Collection,Women's Crosby Bootie,$99.00,https://www.macys.com/shop/product/journee-collection-womens-crosby-bootie?ID=9335379&CategoryID=56233
7048,Journee Collection,Women's Kimmie Sandals,$49.00,https://www.macys.com/shop/product/journee-collection-womens-kimmie-sandals?ID=9597461&CategoryID=56233
7049,DKNY,"Benson Booties, Created For Macy's",$175.00,https://www.macys.com/shop/product/dkny-benson-booties-created-for-macys?ID=6558541&CategoryID=56233
7050,Nautica,Women's Bennet 2 Sneakers,$65.00,https://www.macys.com/shop/product/nautica-womens-bennet-2-sneakers?ID=9346569&CategoryID=56233
7051,Jack Rogers,Lauren Snake Mid Heels,$158.00,https://www.macys.com/shop/product/jack-rogers-lauren-snake-mid-heels?ID=10164245&CategoryID=56233
7052,Cole Haan,Piper Mules,$140.00,https://www.macys.com/shop/product/cole-haan-piper-mules?ID=7981901&CategoryID=56233
7053,Keds for kate spade new york,Kickstart Floral Sneakers,$90.00,https://www.macys.com/shop/product/keds-for-kate-spade-new-york-kickstart-floral-sneakers?ID=8448993&CategoryID=56233
7054,Dr. Scholl's,Women's Leave It Shooties,$90.00,https://www.macys.com/shop/product/dr.-scholls-womens-leave-it-shooties?ID=10185351&CategoryID=56233
7055,Aerosoles,East Coast Mules,$95.00,https://www.macys.com/shop/product/aerosoles-east-coast-mules?ID=7980727&CategoryID=56233
7056,Dearfoams,"Wool Inspired Scuff Slippers, Online Only ",$30.00,https://www.macys.com/shop/product/dearfoams-wool-inspired-scuff-slippers-online-only?ID=9388565&CategoryID=56233
7057,Clarks,Women's Cloudsteppers Step Cali Bay Slide Sandals,$85.00,https://www.macys.com/shop/product/clarks-womens-cloudsteppers-step-cali-bay-slide-sandals?ID=7250150&CategoryID=56233
7058,Naturalizer,London Ankle Strap Sandals,$79.00,https://www.macys.com/shop/product/naturalizer-london-ankle-strap-sandals?ID=10390609&CategoryID=56233
7059,Karen Scott,"Carmeyy Wedge Sandals, Created for Macy's",$20.93,https://www.macys.com/shop/product/karen-scott-carmeyy-wedge-sandals-created-for-macys?ID=2603786&CategoryID=56233
7060,Kenneth Cole New York,Women's Kingvel Sneakers,$120.00,https://www.macys.com/shop/product/kenneth-cole-new-york-womens-kingvel-sneakers?ID=2817139&CategoryID=56233
7061,Muk Luks,Women's Marni Boots,$125.00,https://www.macys.com/shop/product/muk-luks-womens-marni-boots?ID=7376592&CategoryID=56233
7062,Bandolino,Greti Pointy Toe D'Orsay Pumps,$79.00,https://www.macys.com/shop/product/bandolino-greti-pointy-toe-dorsay-pumps?ID=9942205&CategoryID=56233
7063,Wanted,Texan Western Tall Boot,$90.00,https://www.macys.com/shop/product/wanted-texan-western-tall-boot?ID=7765825&CategoryID=56233
7064,BEARPAW,Women's Quinevere Boots,$100.00,https://www.macys.com/shop/product/bearpaw-womens-quinevere-boots?ID=7370930&CategoryID=56233
7065,Camper,Women's Brutus Boots,$185.00,https://www.macys.com/shop/product/camper-womens-brutus-boots?ID=10178311&CategoryID=56233
7066,Aerosoles,Homerun Flats,$85.00,https://www.macys.com/shop/product/aerosoles-homerun-flats?ID=8151312&CategoryID=56233
7067,Easy Street,Julie Comfort Slip-on Sandals,$50.00,https://www.macys.com/shop/product/easy-street-julie-comfort-slip-on-sandals?ID=10010772&CategoryID=56233
7068,Journee Collection,Women's Comfort Lolita Wedges,$69.00,https://www.macys.com/shop/product/journee-collection-womens-comfort-lolita-wedges?ID=9597466&CategoryID=56233
7069,Loly in the sky,Evita Loafers,$60.00,https://www.macys.com/shop/product/loly-in-the-sky-evita-loafers?ID=8987487&CategoryID=56233
7070,Chooka,Women's Classic Rain Duck Boot,$80.00,https://www.macys.com/shop/product/chooka-womens-classic-rain-duck-boot?ID=10130628&CategoryID=56233
7071,Enzo Angiolini,Meloren Over The Knee Boots,$149.00,https://www.macys.com/shop/product/enzo-angiolini-meloren-over-the-knee-boots?ID=10083408&CategoryID=56233
7072,Eastland Shoe,Eastland Women's Olivia Loafers,$90.00,https://www.macys.com/shop/product/eastland-womens-olivia-loafers?ID=8924626&CategoryID=56233
7073,Kenneth Cole New York,Women's Riley 85 Tubular Boots,$299.00,https://www.macys.com/shop/product/kenneth-cole-new-york-womens-riley-85-tubular-boots?ID=10061290&CategoryID=56233
7074,Dr. Scholl's,Women's Kick It Sneakers,$60.00,https://www.macys.com/shop/product/dr.-scholls-womens-kick-it-sneakers?ID=7981077&CategoryID=56233
7075,Totes,Women's Cirrus Chelsea Waterproof Lightweight Ankle Rainboots ,$55.00,https://www.macys.com/shop/product/totes-womens-cirrus-chelsea-waterproof-lightweight-ankle-rainboots?ID=7445691&CategoryID=56233
7076,Journee Collection,Women's Savanah Flats,$79.00,https://www.macys.com/shop/product/journee-collection-womens-savanah-flats?ID=9597404&CategoryID=56233
7077,Kenneth Cole Reaction,Women's Side Way Booties,$89.00,https://www.macys.com/shop/product/kenneth-cole-reaction-womens-side-way-booties?ID=7359645&CategoryID=56233
7078,Naturalizer,Dale Wide-Calf Waterproof Boots,$240.00,https://www.macys.com/shop/product/naturalizer-dale-wide-calf-waterproof-boots?ID=7445896&CategoryID=56233
7079,Journee Collection,Women's Zhara Clogs,$75.00,https://www.macys.com/shop/product/journee-collection-womens-zhara-clogs?ID=9597648&CategoryID=56233
7080,Journee Collection,Women's Twyla Wedges,$69.00,https://www.macys.com/shop/product/journee-collection-womens-twyla-wedges?ID=9597530&CategoryID=56233
7081,Baretraps,Posture+ Norma Casual Shoes,$69.00,https://www.macys.com/shop/product/baretraps-posture-norma-casual-shoes?ID=10145562&CategoryID=56233
7082,Journee Collection,Women's Comfort Radia Wedges,$69.00,https://www.macys.com/shop/product/journee-collection-womens-comfort-radia-wedges?ID=9597620&CategoryID=56233
7083,Easy Street,Sync Flats,$55.00,https://www.macys.com/shop/product/easy-street-sync-flats?ID=6307991&CategoryID=56233
7084,Jack Rogers,Georgica Flat Sandals,$128.00,https://www.macys.com/shop/product/jack-rogers-georgica-flat-sandals?ID=9503208&CategoryID=56233
7085,Camper,Women's Peu Cami Sneakers,$195.00,https://www.macys.com/shop/product/camper-womens-peu-cami-sneakers?ID=10178596&CategoryID=56233
7086,Circus by Sam Edelman,Merle Studded Floral Dress Sandals,$59.99,https://www.macys.com/shop/product/circus-by-sam-edelman-merle-studded-floral-dress-sandals?ID=9408587&CategoryID=56233
7087,Journee Collection,Women's Kimana Bootie,$79.00,https://www.macys.com/shop/product/journee-collection-womens-kimana-bootie?ID=9335735&CategoryID=56233
7088,Guy Harvey,Women's Pacific Slip-on Sneaker,$55.00,https://www.macys.com/shop/product/guy-harvey-womens-pacific-slip-on-sneaker?ID=9971242&CategoryID=56233
7089,Dr. Scholl's,Create Wedge Booties,$90.00,https://www.macys.com/shop/product/dr.-scholls-create-wedge-booties?ID=6898394&CategoryID=56233
7090,Naturalizer,Hydie Pumps,$69.99,https://www.macys.com/shop/product/naturalizer-hydie-pumps?ID=8038978&CategoryID=56233
7091,Fergalicious,Malaki Booties,$69.95,https://www.macys.com/shop/product/fergalicious-malaki-booties?ID=10184724&CategoryID=56233
7092,Kenneth Cole New York,Women's Milena 100 Sandals,$150.00,https://www.macys.com/shop/product/kenneth-cole-new-york-womens-milena-100-sandals?ID=9446382&CategoryID=56233
7093,Naturalizer,Lorie Loafers,$110.00,https://www.macys.com/shop/product/naturalizer-lorie-loafers?ID=6885178&CategoryID=56233
7094,BEARPAW,Women's Sheilah Boots,$100.00,https://www.macys.com/shop/product/bearpaw-womens-sheilah-boots?ID=7370989&CategoryID=56233
7095,Nina,Viveca Wedge Sandals,$89.00,https://www.macys.com/shop/product/nina-viveca-wedge-sandals?ID=8047667&CategoryID=56233
7096,Clarks,Collection Women's Sharon Swing Booties,$130.00,https://www.macys.com/shop/product/clarks-collection-womens-sharon-swing-booties?ID=10341109&CategoryID=56233
7097,Carlos by Carlos Santana,Tamron Sandals,$69.00,https://www.macys.com/shop/product/carlos-by-carlos-santana-tamron-sandals?ID=5316185&CategoryID=56233
7098,Bella Vita,Fable Block Heel Wrap Sandals,$100.00,https://www.macys.com/shop/product/bella-vita-fable-block-heel-wrap-sandals?ID=8348986&CategoryID=56233
7099,Journee Signature,Women's  Quinn Mules,$149.00,https://www.macys.com/shop/product/journee-signature-womens-quinn-mules?ID=9597359&CategoryID=56233
7100,Muk Luks,Women's Leela Boots,$99.00,https://www.macys.com/shop/product/muk-luks-womens-leela-boots?ID=7376554&CategoryID=56233
7101,Isotoner Signature,"Isotoner Women's Dani Slide Slippers, Online Only",$24.00,https://www.macys.com/shop/product/isotoner-womens-dani-slide-slippers-online-only?ID=7517442&CategoryID=56233
7102,Chinese Laundry,Carlita Open Toe Booties,$139.95,https://www.macys.com/shop/product/chinese-laundry-carlita-open-toe-booties?ID=9358577&CategoryID=56233
7103,Chinese Laundry,Starley Dress Sandals,$69.95,https://www.macys.com/shop/product/chinese-laundry-starley-dress-sandals?ID=9358594&CategoryID=56233
7104,Nina,Emiko Embellished Evening Wedges,$99.00,https://www.macys.com/shop/product/nina-emiko-embellished-evening-wedges?ID=4635156&CategoryID=56233
7105,Nina,Blakely Evening Pumps,$79.00,https://www.macys.com/shop/product/nina-blakely-evening-pumps?ID=6680935&CategoryID=56233
7106,Journee Collection,Women's Comfort Bonita Flats,$69.00,https://www.macys.com/shop/product/journee-collection-womens-comfort-bonita-flats?ID=9597337&CategoryID=56233
7107,BEARPAW,Women's Angela Boots,$90.00,https://www.macys.com/shop/product/bearpaw-womens-angela-boots?ID=7370864&CategoryID=56233
7108,Journee Collection,Women's Comfort Imogen Sandals,$59.00,https://www.macys.com/shop/product/journee-collection-womens-comfort-imogen-sandals?ID=9597455&CategoryID=56233
7109,Jessica Simpson,Lissa Embellished Ballet Flats,$89.00,https://www.macys.com/shop/product/jessica-simpson-lissa-embellished-ballet-flats?ID=9492505&CategoryID=56233
7110,Rialto,Georgy Flats,$55.00,https://www.macys.com/shop/product/rialto-georgy-flats?ID=9336604&CategoryID=56233
7111,Journee Collection,Women's Eloise Heels,$69.00,https://www.macys.com/shop/product/journee-collection-womens-eloise-heels?ID=9597549&CategoryID=56233
7112,Jessica Simpson,Gillian Embellished Ballet Flats,$98.00,https://www.macys.com/shop/product/jessica-simpson-gillian-embellished-ballet-flats?ID=9492502&CategoryID=56233
7113,Soul Naturalizer,Tia Slip Ons,$79.99,https://www.macys.com/shop/product/soul-naturalizer-tia-slip-ons?ID=8042362&CategoryID=56233
7114,Aerosoles,Lets Drive Espadrille Flats,$79.00,https://www.macys.com/shop/product/aerosoles-lets-drive-espadrille-flats?ID=5356865&CategoryID=56233
7115,Seven7,Women's Casanova Low Bootie Croc-Embossed,$92.00,https://www.macys.com/shop/product/seven7-womens-casanova-low-bootie-croc-embossed?ID=10196745&CategoryID=56233
7116,Journee Collection,Women's Cree Flats,$55.00,https://www.macys.com/shop/product/journee-collection-womens-cree-flats?ID=9597341&CategoryID=56233
7117,kensie,Deana Slip On Espadrille Sneakers,$50.00,https://www.macys.com/shop/product/kensie-deana-slip-on-espadrille-sneakers?ID=10332656&CategoryID=56233
7118,BEARPAW,Women's Becka Cold-Weather Boots,$99.00,https://www.macys.com/shop/product/bearpaw-womens-becka-cold-weather-boots?ID=6865721&CategoryID=56233
7119,SoftWalk,Kora Booties,$164.95,https://www.macys.com/shop/product/softwalk-kora-booties?ID=10325900&CategoryID=56233
7120,Franco Sarto,Bellini Pumps,$89.00,https://www.macys.com/shop/product/franco-sarto-bellini-pumps?ID=9360646&CategoryID=56233
7121,Journee Collection,Women's Keely Mules,$65.00,https://www.macys.com/shop/product/journee-collection-womens-keely-mules?ID=9597374&CategoryID=56233
7122,Chinese Laundry,Focus Chelsea Booties,$79.95,https://www.macys.com/shop/product/chinese-laundry-focus-chelsea-booties?ID=8465042&CategoryID=56233
7123,Naturalizer,Valene Waterproof Booties,$160.00,https://www.macys.com/shop/product/naturalizer-valene-waterproof-booties?ID=7232156&CategoryID=56233
7124,Journee Collection,Women's Loki Wedges,$69.00,https://www.macys.com/shop/product/journee-collection-womens-loki-wedges?ID=9597465&CategoryID=56233
7125,Dearfoams,"Festive Closed-Toe Scuff Slippers, Online Only",$34.00,https://www.macys.com/shop/product/dearfoams-festive-closed-toe-scuff-slippers-online-only?ID=7888618&CategoryID=56233
7126,Aerosoles,Fashion Plush Wedge Sandals,$79.00,https://www.macys.com/shop/product/aerosoles-fashion-plush-wedge-sandals?ID=8434318&CategoryID=56233
7127,Carlos by Carlos Santana,Rowan Booties,$69.00,https://www.macys.com/shop/product/carlos-by-carlos-santana-rowan-booties?ID=7086148&CategoryID=56233
7128,Clarks,Collection Women's Sharon Crystal Wedge Oxfords,$95.00,https://www.macys.com/shop/product/clarks-collection-womens-sharon-crystal-wedge-oxfords?ID=8224178&CategoryID=56233
7129,Chinese Laundry,Maneeya Wedge Sandals,$69.95,https://www.macys.com/shop/product/chinese-laundry-maneeya-wedge-sandals?ID=9358583&CategoryID=56233
7130,Easy Street,Easy Works by Kris Clogs,$35.00,https://www.macys.com/shop/product/easy-works-by-easy-street-kris-clogs?ID=9676069&CategoryID=56233
7131,Aerosoles,Deal Breaker Pumps,$110.00,https://www.macys.com/shop/product/aerosoles-deal-breaker-pumps?ID=7980690&CategoryID=56233
7132,Fergalicious,Vagabond City Dress Sandals,$64.95,https://www.macys.com/shop/product/fergalicious-vagabond-city-dress-sandals?ID=9944353&CategoryID=56233
7133,Fergalicious,Connor Wide Calf Tall Boots,$89.95,https://www.macys.com/shop/product/fergalicious-connor-wide-calf-tall-boots?ID=10184774&CategoryID=56233
7134,Kenneth Cole New York,Women's Riley 85 Pumps,$150.00,https://www.macys.com/shop/product/kenneth-cole-new-york-womens-riley-85-pumps?ID=9446387&CategoryID=56233
7135,Journee Collection,Women's Malina Flats,$59.00,https://www.macys.com/shop/product/journee-collection-womens-malina-flats?ID=9597389&CategoryID=56233
7136,Journee Signature,Women's  Shaw Booties,$145.00,https://www.macys.com/shop/product/journee-signature-womens-shaw-booties?ID=9597361&CategoryID=56233
7137,Nina,Coralee Sandals,$79.00,https://www.macys.com/shop/product/nina-coralee-sandals?ID=7650184&CategoryID=56233
7138,kensie,Brianna Strappy Flat Sandals,$50.00,https://www.macys.com/shop/product/kensie-brianna-strappy-flat-sandals?ID=10332651&CategoryID=56233
7139,Katy Perry,Cupid Ballet Flats,$99.00,https://www.macys.com/shop/product/katy-perry-cupid-ballet-flats?ID=9186560&CategoryID=56233
7140,Naturalizer,Ivy Ankle Strap Sandals,$110.00,https://www.macys.com/shop/product/naturalizer-ivy-ankle-strap-sandals?ID=8303784&CategoryID=56233
7141,Oka-b,Oliver Flip Flop,$48.00,https://www.macys.com/shop/product/oka-b-oliver-flip-flop?ID=9445800&CategoryID=56233
7142,Journee Collection,Women's Sorly Clogs,$69.00,https://www.macys.com/shop/product/journee-collection-womens-sorly-clogs?ID=9597630&CategoryID=56233
7143,Dr. Scholl's,Conquer Shooties,$90.00,https://www.macys.com/shop/product/dr.-scholls-conquer-shooties?ID=6385950&CategoryID=56233
7144,Kenneth Cole Reaction,Women's Slip On By Flats,$59.00,https://www.macys.com/shop/product/kenneth-cole-reaction-womens-slip-on-by-flats?ID=7659705&CategoryID=56233
7145,Circus by Sam Edelman,Lucielle Mules,$80.00,https://www.macys.com/shop/product/circus-by-sam-edelman-lucielle-mules?ID=10187740&CategoryID=56233
7146,Keds for kate spade new york,Champion Dancing Dot Sneakers,$80.00,https://www.macys.com/shop/product/keds-for-kate-spade-new-york-champion-dancing-dot-sneakers?ID=8875508&CategoryID=56233
7147,Journee Collection,Women's Comfort Sissy Loafers,$79.00,https://www.macys.com/shop/product/journee-collection-womens-comfort-sissy-loafers?ID=9597418&CategoryID=56233
7148,Kenneth Cole Reaction,Women's Carrie Sandals,$89.00,https://www.macys.com/shop/product/kenneth-cole-reaction-womens-carrie-sandals?ID=8562520&CategoryID=56233
7149,Naturalizer,Banks Slingback Sandals,$99.00,https://www.macys.com/shop/product/naturalizer-banks-slingback-sandals?ID=6336506&CategoryID=56233
7150,Journee Collection,Women's Diya Sandals,$69.00,https://www.macys.com/shop/product/journee-collection-womens-diya-sandals?ID=9597439&CategoryID=56233
7151,BEARPAW,Women's Rae Sandals,$40.00,https://www.macys.com/shop/product/bearpaw-womens-rae-sandals?ID=9436161&CategoryID=56233
7152,Harley Davidson,Harley-Davidson Women's Wexford Casual Boot,$220.00,https://www.macys.com/shop/product/harley-davidson-womens-wexford-casual-boot?ID=10285027&CategoryID=56233
7153,REEF,Bliss Nights Flip-Flops,$24.00,https://www.macys.com/shop/product/reef-bliss-nights-flip-flops?ID=5336722&CategoryID=56233
7154,Keds,Women's Champion Leather Sneakers,$55.00,https://www.macys.com/shop/product/keds-womens-champion-leather-sneakers?ID=7063507&CategoryID=56233
7155,Harley Davidson,Harley-Davidson Women's Balsa Motorcycle Riding Boot,$195.00,https://www.macys.com/shop/product/harley-davidson-womens-balsa-motorcycle-riding-boot?ID=10284994&CategoryID=56233
7156,Naturalizer,Emiline Flats,$89.00,https://www.macys.com/shop/product/naturalizer-emiline-flats?ID=4704418&CategoryID=56233
7157,Journee Collection,Women's Comfort Florence Sandals,$59.00,https://www.macys.com/shop/product/journee-collection-womens-comfort-florence-sandals?ID=9597445&CategoryID=56233
7158,Naturalizer,Brittany Flats,$79.00,https://www.macys.com/shop/product/naturalizer-brittany-flats?ID=4409827&CategoryID=56233
7159,Clarks,Women's Cloudsteppers Step Cali Cove Wedge Sandals,$85.00,https://www.macys.com/shop/product/clarks-womens-cloudsteppers-step-cali-cove-wedge-sandals?ID=8224181&CategoryID=56233
7160,Harley Davidson,Harley-Davidson Women's Maddy Motorcycle Riding Boot,$190.00,https://www.macys.com/shop/product/harley-davidson-womens-maddy-motorcycle-riding-boot?ID=10285000&CategoryID=56233
7161,XOXO,Surf Lace Up Flat Sandals,$49.00,https://www.macys.com/shop/product/xoxo-surf-lace-up-flat-sandals?ID=9848097&CategoryID=56233
7162,Journee Collection,Women's Skyla Wedges,$75.00,https://www.macys.com/shop/product/journee-collection-womens-skyla-wedges?ID=9597629&CategoryID=56233
7163,Eastland Shoe,Eastland Women's Charlie 1955 Boots,$185.00,https://www.macys.com/shop/product/eastland-womens-charlie-1955-boots?ID=10129569&CategoryID=56233
7164,Journee Collection,Women's Ziporah Sandals,$50.00,https://www.macys.com/shop/product/journee-collection-womens-ziporah-sandals?ID=9597535&CategoryID=56233
7165,Harley Davidson,Harley-Davidson Women's Cresson Motorcycle Riding Boot,$195.00,https://www.macys.com/shop/product/harley-davidson-womens-cresson-motorcycle-riding-boot?ID=10284998&CategoryID=56233
7166,Dr. Scholl's,Women's Adjustify Flats,$70.00,https://www.macys.com/shop/product/dr.-scholls-womens-adjustify-flats?ID=7979826&CategoryID=56233
7167,Dr. Scholl's,Women's Vacay Wedge Sandals,$80.00,https://www.macys.com/shop/product/dr.-scholls-womens-vacay-wedge-sandals?ID=7955290&CategoryID=56233
7168,Gentle Souls,by Kenneth Cole Women's Ella Booties,$269.00,https://www.macys.com/shop/product/gentle-souls-by-kenneth-cole-womens-ella-booties?ID=10192983&CategoryID=56233
7169,Easy Street,Irma Slingback Sandals,$55.00,https://www.macys.com/shop/product/easy-street-irma-slingback-sandals?ID=8349153&CategoryID=56233
7170,Journee Collection,Women's Lilah Sandals,$59.00,https://www.macys.com/shop/product/journee-collection-womens-lilah-sandals?ID=9597464&CategoryID=56233
7171,Naturalizer,Amie Peep-Toe Pumps,$125.00,https://www.macys.com/shop/product/naturalizer-amie-peep-toe-pumps?ID=5395546&CategoryID=56233
7172,Nina,Scout Block Heel Sandals,$79.00,https://www.macys.com/shop/product/nina-scout-block-heel-sandals?ID=8784873&CategoryID=56233
7173,Jack Rogers,Lauren Snake Print Sandals,$138.00,https://www.macys.com/shop/product/jack-rogers-lauren-snake-print-sandals?ID=9673735&CategoryID=56233
7174,Sam Edelman,Yaro Dress Sandals,$120.00,https://www.macys.com/shop/product/sam-edelman-yaro-dress-sandals?ID=10322967&CategoryID=56233
7175,Clarks,Collection Women's Haley Jay Flats,$85.00,https://www.macys.com/shop/product/clarks-collection-womens-haley-jay-flats?ID=9886562&CategoryID=56233
7176,Anne Klein,Hulia Loafer Flats,$85.00,https://www.macys.com/shop/product/anne-klein-hulia-loafer-flats?ID=8790388&CategoryID=56233
7177,Nina,Novita Cross Strap Peep Toe Pumps,$99.00,https://www.macys.com/shop/product/nina-novita-cross-strap-peep-toe-pumps?ID=9371884&CategoryID=56233
7178,Naturalizer,Cyan Sneakers,$99.00,https://www.macys.com/shop/product/naturalizer-cyan-sneakers?ID=7065160&CategoryID=56233
7179,Bandolino,Lorya Pointy Toe Dress Flats,$79.00,https://www.macys.com/shop/product/bandolino-lorya-pointy-toe-dress-flats?ID=9942212&CategoryID=56233
7180,Olivia Miller,Breakfast at Tiff Dorsay Flats,$54.00,https://www.macys.com/shop/product/olivia-miller-breakfast-at-tiff-dorsay-flats?ID=9919505&CategoryID=56233
7181,Clarks,Collection Women's Leisa Joy Sandals,$85.00,https://www.macys.com/shop/product/clarks-collection-womens-leisa-joy-sandals?ID=7250157&CategoryID=56233
7182,Rialto,Sicily Mules,$59.00,https://www.macys.com/shop/product/rialto-sicily-mules?ID=8826077&CategoryID=56233
7183,Naturalizer,Gia Pumps,$89.00,https://www.macys.com/shop/product/naturalizer-gia-pumps?ID=6800677&CategoryID=56233
7184,Bella Vita,Babs II Mules,$80.00,https://www.macys.com/shop/product/bella-vita-babs-ii-mules?ID=10012228&CategoryID=56233
7185,Jack Rogers,Lauren Sandals,$128.00,https://www.macys.com/shop/product/jack-rogers-lauren-sandals?ID=1435727&CategoryID=56233
7186,Clarks,Collection Women's Emslie Warren Leather Shooties,$85.00,https://www.macys.com/shop/product/clarks-collection-womens-emslie-warren-leather-shooties?ID=6756774&CategoryID=56233
7187,Journee Collection,Women's Polly Pumps,$65.00,https://www.macys.com/shop/product/journee-collection-womens-polly-pumps?ID=9597619&CategoryID=56233
7188,Naturalizer,Motley Sneakers,$99.00,https://www.macys.com/shop/product/naturalizer-motley-sneakers?ID=4704697&CategoryID=56233
7189,Journee Collection,Women's Comfort Irina Loafers,$69.00,https://www.macys.com/shop/product/journee-collection-womens-comfort-irina-loafers?ID=9597369&CategoryID=56233
7190,Jewel Badgley Mischka,Zanna Evening Flats,$89.00,https://www.macys.com/shop/product/jewel-badgley-mischka-zanna-evening-flats?ID=7416587&CategoryID=56233
7191,Naturalizer,Kinsley 2 Dress Sandals,$89.00,https://www.macys.com/shop/product/naturalizer-kinsley-2-dress-sandals?ID=7232127&CategoryID=56233
7192,Fergalicious,Miranda Slide Flat Sandals,$39.95,https://www.macys.com/shop/product/fergalicious-miranda-slide-flat-sandals?ID=9944314&CategoryID=56233
7193,CHARLES by Charles David,Gammon Boots,$149.00,https://www.macys.com/shop/product/charles-by-charles-david-gammon-boots?ID=10273981&CategoryID=56233
7194,Clarks,Collection Women's Addiy Sharilyn Ankle Leather Booties ,$135.00,https://www.macys.com/shop/product/clarks-collection-womens-addiy-sharilyn-ankle-leather-booties?ID=9886499&CategoryID=56233
7195,Jambu,Women's Rumson Too Ballet Flats,$109.00,https://www.macys.com/shop/product/jambu-womens-rumson-too-ballet-flats?ID=10083847&CategoryID=56233
7196,Journee Collection,Women's Aalie Heels,$69.00,https://www.macys.com/shop/product/journee-collection-womens-aalie-heels?ID=9597518&CategoryID=56233
7197,Journee Collection,Women's Bowee Sandals,$65.00,https://www.macys.com/shop/product/journee-collection-womens-bowee-sandals?ID=9597431&CategoryID=56233
7198,Clarks,Collection Women's Ashland Bubble Flats,$85.00,https://www.macys.com/shop/product/clarks-collection-womens-ashland-bubble-flats?ID=6750749&CategoryID=56233
7199,Journee Collection,Women's Camia Wedges,$75.00,https://www.macys.com/shop/product/journee-collection-womens-camia-wedges?ID=9597542&CategoryID=56233
7200,Journee Signature,Women's Keeva Mules,$130.00,https://www.macys.com/shop/product/journee-signature-womens-keeva-mules?ID=9597355&CategoryID=56233
7201,Dr. Scholl's,Better Shooties,$80.00,https://www.macys.com/shop/product/dr.-scholls-better-shooties?ID=6385948&CategoryID=56233
7202,Lauren Ralph Lauren, Briley Moccasin Flats ,$120.00,https://www.macys.com/shop/product/lauren-ralph-lauren-briley-moccasin-flats?ID=6691416&CategoryID=56233
7203,Journee Collection,Women's Comfort Chaz Wedges,$65.00,https://www.macys.com/shop/product/journee-collection-womens-comfort-chaz-wedges?ID=9597545&CategoryID=56233
7204,Wanted,Lonestar Western Inspired Ankle Bootie,$90.00,https://www.macys.com/shop/product/wanted-lonestar-western-inspired-ankle-bootie?ID=7765820&CategoryID=56233
