,item_name,item_price,item_link
11941,FitFlop Sarna Flip Flop (Women),$89.95,https://shop.nordstrom.com/s/fitflop-sarna-flip-flop-women/5450187?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=rose%20gold%20leather
11942,Bernardo Lilly Sandal (Women),$78.40,https://shop.nordstrom.com/s/bernardo-lilly-sandal-women/5427096?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blush%20leather
11943,L'Amour des Pieds Harvison Sneaker (Women),$238.95,https://shop.nordstrom.com/s/lamour-des-pieds-harvison-sneaker-women/5404973?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey%2F%20mauve%2F%20whisky
11944,ara Jadyn Bootie (Women),$219.95,https://shop.nordstrom.com/s/ara-jadyn-bootie-women/5399300?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=street%20fabric
11945,Aquatalia Mackenzie Weatherproof Bootie (Women),$495.00,https://shop.nordstrom.com/s/aquatalia-mackenzie-weatherproof-bootie-women/5340853?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20nappa
11946,Aquatalia Mackenzie Weatherproof Bootie (Women),$495.00,https://shop.nordstrom.com/s/aquatalia-mackenzie-weatherproof-bootie-women/5340853?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20nappa
11947,See by Chloé Louise Bootie (Women),$425.00,https://shop.nordstrom.com/s/see-by-chloe-louise-bootie-women/5331437?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=beige
11948,Chinese Laundry Focus Open Sided Bootie (Women),$79.99,https://shop.nordstrom.com/s/chinese-laundry-focus-open-sided-bootie-women/5325845?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=brown%20snake%20print%20leather
11949,Seychelles Bits N Pieces Sandal (Women),$84.95,https://shop.nordstrom.com/s/seychelles-bits-n-pieces-sandal-women/5324855?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
11950,Enzo Angiolini Dalayza Slingback Pump (Women),$53.40,https://shop.nordstrom.com/s/enzo-angiolini-dalayza-slingback-pump-women/5254927?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20natural%20leather
11951,Seychelles Retro Row Oxford (Women),$98.95,https://shop.nordstrom.com/s/seychelles-retro-row-oxford-women/5211946?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
11952,Seychelles Stanza Slide Sandal (Women),$128.95,https://shop.nordstrom.com/s/seychelles-stanza-slide-sandal-women/5211934?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=silver%20metallic%20leather
11953,Amalfi by Rangoni Biondina Textured Sandal (Women),$250.00,https://shop.nordstrom.com/s/amalfi-by-rangoni-biondina-textured-sandal-women/5203565?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=graphite%20leather
11954,J. Reneé Drizella Ankle Strap Sandal (Women),$99.95,https://shop.nordstrom.com/s/j-renee-drizella-ankle-strap-sandal-women/5197586?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pastel%20multi%20leather
11955,Nina Naura Block Heel Sandal (Women),$53.37,https://shop.nordstrom.com/s/nina-naura-block-heel-sandal-women/5186542?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20satin
11956,André Assous Anfisa Espadrille Wedge (Women),$138.95,https://shop.nordstrom.com/s/andre-assous-anfisa-espadrille-wedge-women/5183283?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=anfisa%20faux%20leather
11957,PIKOLINOS Java Gladiator Sandal (Women),$174.95,https://shop.nordstrom.com/s/pikolinos-java-gladiator-sandal-women/5150533?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=brandy%20leather
11958,Amalfi by Rangoni Vipiteno Bow Skimmer Wedge (Women),$265.00,https://shop.nordstrom.com/s/amalfi-by-rangoni-vipiteno-bow-skimmer-wedge-women/5140022?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=graphite%20leather
11959,Dansko Sacha Sandal (Women),$119.95,https://shop.nordstrom.com/s/dansko-sacha-sandal-women/5124837?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
11960,Aetrex Hayden Sock Knit Oxford (Women),$129.95,https://shop.nordstrom.com/s/aetrex-hayden-sock-knit-oxford-women/5067958?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=tan%20fabric
11961,ara Tate Bootie (Women),$229.95,https://shop.nordstrom.com/s/ara-tate-bootie-women/5055462?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20fabric
11962,Pas de Rouge Marta Loafer (Women),$298.95,https://shop.nordstrom.com/s/pas-de-rouge-marta-loafer-women/5037142?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
11963,L'Artiste Knee High Tweed Boot (Women),$169.95,https://shop.nordstrom.com/s/lartiste-knee-high-tweed-boot-women/5002738?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=brown%20multi
11964,Rockport Cobb Hill Judson Ballet Wedge (Women),$134.95,https://shop.nordstrom.com/s/rockport-cobb-hill-judson-ballet-wedge-women/4929550?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=khaki%20nubuck
11965,Taos Universe Sandal (Women),$164.95,https://shop.nordstrom.com/s/taos-universe-sandal-women/4854361?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=burnt%20orange%20leather
11966,Wonders I-6050 Pump (Women),$179.95,https://shop.nordstrom.com/s/wonders-i-6050-pump-women/4825652?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=tan%20leather
11967,Wolky Passion Mary Jane Flat (Women),$168.95,https://shop.nordstrom.com/s/wolky-passion-mary-jane-flat-women/4753128?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20leather
11968,Rockport Kalila Luxe Pump (Women),$69.97,https://shop.nordstrom.com/s/rockport-kalila-luxe-pump-women/4673111?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20boa%20snake%20patent%20leather
11969,Camper Ivy Ankle Strap Sandal (Women),$189.95,https://shop.nordstrom.com/s/camper-ivy-ankle-strap-sandal-women/4540187?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=beige%20leather
11970,Romika® 'Cassie 24' Flat (Women),$134.95,https://shop.nordstrom.com/s/romika-cassie-24-flat-women/4348965?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=brandy%20leather
11971,bernie mev. 'Cha Cha' Wedge Slip-On (Women),$76.95,https://shop.nordstrom.com/s/bernie-mev-cha-cha-wedge-slip-on-women/3983166?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=gunmetal
11972,Camper 'Right Nina' Sandal,$124.95,https://shop.nordstrom.com/s/camper-right-nina-sandal/3735003?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
11973,Haflinger 'Cat' Slipper,$85.95,https://shop.nordstrom.com/s/haflinger-cat-slipper/3514213?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey
11974,Havaianas 'Slim Paradisio' Sandal (Women),$30.00,https://shop.nordstrom.com/s/havaianas-slim-paradisio-sandal-women/3415055?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=light%20orange
11975,Frye Essa Bootie (Women),$238.40,https://shop.nordstrom.com/s/frye-essa-bootie-women/5553993?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dark%20ash%20nubuck%20leather
11976,Frye Carson Knee High Boot (Women),$286.40,https://shop.nordstrom.com/s/frye-carson-knee-high-boot-women/5553988?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=caramel%20leather
11977,Eileen Fisher Eddy Derby (Women),$180.00,https://shop.nordstrom.com/s/eileen-fisher-eddy-derby-women/5553861?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20patent%20leather
11978,TOMS Alpargata Slip-On (Women),$54.95,https://shop.nordstrom.com/s/toms-alpargata-slip-on-women/5481406?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20heritage%20canvas
11979,Silent D Eola Mule (Women),$134.95,https://shop.nordstrom.com/s/silent-d-eola-mule-women/5476843?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
11980,J. Reneé Fatemeh Metallic Pointed Toe Pump (Women),$99.95,https://shop.nordstrom.com/s/j-renee-fatemeh-metallic-pointed-toe-pump-women/5465878?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=taupe%20metallic%20leather
11981,Acorn 'Waffle Spa Slide' Slipper (Women),$39.95,https://shop.nordstrom.com/s/acorn-waffle-spa-slide-slipper-women/5452224?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
11982,Billabong Pull Me Up Western Boot (Women),$79.95,https://shop.nordstrom.com/s/billabong-pull-me-up-western-boot-women/5419227?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
11983,Carvela Comfort Rail Bootie (Women),$164.95,https://shop.nordstrom.com/s/carvela-comfort-rail-bootie-women/5393775?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
11984,Lilly Pulitzer® Amber Lynn Embellished Heel Velvet Sandal (Women),$177.95,https://shop.nordstrom.com/s/lilly-pulitzer-amber-lynn-embellished-heel-velvet-sandal-women/5377102?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=onyx%20velvet
11985,Spring Step Cosmic Mary Jane Flat (Women),$69.95,https://shop.nordstrom.com/s/spring-step-cosmic-mary-jane-flat-women/5375985?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blue%20leather
11986,Tibi Nathan Chain Embellished Sandal (Women),$525.00 – $575.00,https://shop.nordstrom.com/s/tibi-nathan-chain-embellished-sandal-women/5373603?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
11987,Bos. & Co. Fancy Waterproof Loafer (Women),$199.95,https://shop.nordstrom.com/s/bos-co-fancy-waterproof-loafer-women/5367919?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=bordeaux%20patent%20leather
11988,Ted Baker London Luire Bootie (Women),$254.95,https://shop.nordstrom.com/s/ted-baker-london-luire-bootie-women/5358446?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20satin
11989,SARTO by Franco Sarto Aziza Block Heel Pump (Women),$65.37,https://shop.nordstrom.com/s/sarto-by-franco-sarto-aziza-block-heel-pump-women/5340425?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blush%20leather
11990,Rieker Antistress Regina 69 Sandal (Women),$109.95,https://shop.nordstrom.com/s/rieker-antistress-regina-69-sandal-women/5279463?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=jeans%20faux%20leather
11991,A.S.98 Landon Sandal (Women),$329.95,https://shop.nordstrom.com/s/a-s-98-landon-sandal-women/5243433?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=whiskey
11992,Cougar Ciscoe Lace-Up Sock Top Sneaker (Women),$69.95,https://shop.nordstrom.com/s/cougar-ciscoe-lace-up-sock-top-sneaker-women/5241418?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dove
11993,Mephisto Nalia Slide Sandal (Women),$138.95,https://shop.nordstrom.com/s/mephisto-nalia-slide-sandal-women/5235053?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=light%20grey%20patent
11994,Seychelles Hard to Find Slide Sandal (Women),$108.95,https://shop.nordstrom.com/s/seychelles-hard-to-find-slide-sandal-women/5211936?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=red%20leather
11995,Lilly Pulitzer® Marina Flip Flop (Women),$87.95,https://shop.nordstrom.com/s/lilly-pulitzer-marina-flip-flop-women/5211861?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=gold%20metallic%20leather
11996,Taryn Rose Collection Diana Loafer (Women),$294.95,https://shop.nordstrom.com/s/taryn-rose-collection-diana-loafer-women/5204534?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20black%20leather
11997,Chocolat Blu Wymen Platform Wedge Sandal (Women),$164.95,https://shop.nordstrom.com/s/chocolat-blu-wymen-platform-wedge-sandal-women/5204154?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=camel%20leather
11998,Amalfi by Rangoni Pinza Perforated Pointy Toe Pump (Women),$290.00,https://shop.nordstrom.com/s/amalfi-by-rangoni-pinza-perforated-pointy-toe-pump-women/5203569?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%20leather
11999,BZees Inspire Sneaker (Women),$58.95,https://shop.nordstrom.com/s/bzees-inspire-sneaker-women/5194512?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=morel%20beige%20ikat%20fabric
12000,André Assous Cici Espadrille Wedge (Women),$118.30 – $168.95,https://shop.nordstrom.com/s/andre-assous-cici-espadrille-wedge-women/5183286?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pewter%20suede
12001,Jewel Badgley Mischka Keshia III Sandal (Women),$59.37,https://shop.nordstrom.com/s/jewel-badgley-mischka-keshia-iii-sandal-women/5182010?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=silver%20crystal%20satin
12002,Bella Vita Sylvie II Espadrille Wedge Sandal (Women),$79.95,https://shop.nordstrom.com/s/bella-vita-sylvie-ii-espadrille-wedge-sandal-women/5152836?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=coral%20linen
12003,Clarks® Clarkdale Jax Bootie (Women),$179.95,https://shop.nordstrom.com/s/clarks-clarkdale-jax-bootie-women/5024110?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dark%20tan%20leather
12004,Comfortiva Baja Sandal (Women),$89.95,https://shop.nordstrom.com/s/comfortiva-baja-sandal-women/4818433?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=champagne%2F%20beige%20leather
12005,Seychelles Spare Moments Sandal (Women),$119.95,https://shop.nordstrom.com/s/seychelles-spare-moments-sandal-women/4791713?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20suede
12006,Aetrex Berries Ankle Boot (Women),$154.95,https://shop.nordstrom.com/s/aetrex-berries-ankle-boot-women/4717959?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=greyberry%20leather
12007,Arche 'Satia' Sandal,$294.95,https://shop.nordstrom.com/s/arche-satia-sandal/3227952?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20nubuck%20leather
12008,Hunter Original Tall Waterproof Rain Boot (Women),$120.00,https://shop.nordstrom.com/s/hunter-original-tall-waterproof-rain-boot-women/5554647?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20matte
12009,Vince Branine Flat (Women),$220.00 – $236.00,https://shop.nordstrom.com/s/vince-branine-flat-women/5554512?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cuoio
12010,Vince Hayes II Water Repellent Genuine Shearling Hiker Boot (Women),$280.00,https://shop.nordstrom.com/s/vince-hayes-ii-water-repellent-genuine-shearling-hiker-boot-women/5554498?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=rock
12011,Tory Burch Lila Ankle Bootie (Women),$321.00 – $342.40,https://shop.nordstrom.com/s/tory-burch-lila-ankle-bootie-women/5554313?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=leccio
12012,Cole Haan Cloudfeel Stitchlite Espadrille (Women),$80.00,https://shop.nordstrom.com/s/cole-haan-cloudfeel-stitchlite-espadrille-women/5553848?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20and%20natural%20fabric
12013,Hush Puppies® Free Slip-On Sneaker (Women),$99.95,https://shop.nordstrom.com/s/hush-puppies-free-slip-on-sneaker-women/5528133?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cool%20grey%20knit%20fabric
12014,L'Artiste Prosperity Sandal (Women),$99.95,https://shop.nordstrom.com/s/lartiste-prosperity-sandal-women/5521289?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=camel%20leather
12015,Chooka Classic Dot Rain Boot (Women),$79.95,https://shop.nordstrom.com/s/chooka-classic-dot-rain-boot-women/5517135?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
12016,BZees Admire Flat (Women),$58.95,https://shop.nordstrom.com/s/bzees-admire-flat-women/5514905?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=taupe%20fabric
12017,Mephisto Prima 2 Sneaker (Women),$348.95,https://shop.nordstrom.com/s/mephisto-prima-2-sneaker-women/5473762?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20black%20nubuck
12018,Pas de Rouge Lucia Pump (Women),$310.00,https://shop.nordstrom.com/s/pas-de-rouge-lucia-pump-women/5396230?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
12019,André Assous Paulyn Bootie (Women),$220.95,https://shop.nordstrom.com/s/andre-assous-paulyn-bootie-women/5394476?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12020,David Tate Slouch Boot (Women),$169.95,https://shop.nordstrom.com/s/david-tate-slouch-boot-women/5389869?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=brown%20leather
12021,Lucky Brand Erreka Derby (Women),$71.37,https://shop.nordstrom.com/s/lucky-brand-erreka-derby-women/5373154?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pewter%2F%20black%20suede
12022,VANELi Catia Sneaker (Women),$149.95,https://shop.nordstrom.com/s/vaneli-catia-sneaker-women/5369321?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%20print%20leather
12023,Chooka Macy Waterproof Mid Rain Boot (Women),$74.95,https://shop.nordstrom.com/s/chooka-macy-waterproof-mid-rain-boot-women/5368991?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20rubber
12024,J. Crew Gwen Loafer Flat (Women),$158.00,https://shop.nordstrom.com/s/j-crew-gwen-loafer-flat-women/5340139?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12025,Bogs Vista Waterproof Rain Bootie (Women),$109.95,https://shop.nordstrom.com/s/bogs-vista-waterproof-rain-bootie-women/5321009?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=olive%20rubber
12026,National Comfort Mellie Platform Sandal (Women),$139.95,https://shop.nordstrom.com/s/national-comfort-mellie-platform-sandal-women/5292136?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=bright%20blue%20leather
12027,National Comfort Laveda Flat (Women),$119.95,https://shop.nordstrom.com/s/national-comfort-laveda-flat-women/5292128?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey%20suede
12028,Pelle Moda Joey Slingback Sandal (Women),$95.96 – $101.96,https://shop.nordstrom.com/s/pelle-moda-joey-slingback-sandal-women/5263864?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=platinum%20gold%20fabric
12029,L'Artiste Isittora Slide Sandal (Women),$89.95,https://shop.nordstrom.com/s/lartiste-isittora-slide-sandal-women/5239961?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%20multi%20leather
12030,BZees Flirty Slip-On Wedge Sneaker (Women),$49.99,https://shop.nordstrom.com/s/bzees-flirty-slip-on-wedge-sneaker-women/5224841?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dark%20grey%20floral%20lace%20fabric
12031,27 Edit Emma Toe Loop Sandal (Women),$129.95,https://shop.nordstrom.com/s/27-edit-emma-toe-loop-sandal-women/5222385?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12032,Amalfi by Rangoni Bice Quarter Strap Sandal (Women),$250.00,https://shop.nordstrom.com/s/amalfi-by-rangoni-bice-quarter-strap-sandal-women/5203560?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20leather
12033,VANELi Embellished Slide Sandal (Women),$144.95,https://shop.nordstrom.com/s/vaneli-embellished-slide-sandal-women/5196216?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=ecru%20leather
12034,Ash Lewis Sandal (Women),$209.95,https://shop.nordstrom.com/s/ash-lewis-sandal-women/5193756?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%2F%20silver%2F%20white
12035,Clarks® PrivolutionEx Slip-On Sneaker (Women),$144.95,https://shop.nordstrom.com/s/clarks-privolutionex-slip-on-sneaker-women/5193691?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=light%20grey%20leather
12036,Vince Camuto Ravensa Studded Sandal (Women),$59.37,https://shop.nordstrom.com/s/vince-camuto-ravensa-studded-sandal-women/5187483?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pure%20leather
12037,Aravon Kitt Slip-On Pump (Women),$159.95,https://shop.nordstrom.com/s/aravon-kitt-slip-on-pump-women/5046271?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12038,Two24 by Ariat Parker Chelsea Boot (Women),$227.95,https://shop.nordstrom.com/s/two24-by-ariat-parker-chelsea-boot-women/5044603?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cognac%20suede
12039,Dansko Lina Bow Pump (Women),$144.95,https://shop.nordstrom.com/s/dansko-lina-bow-pump-women/4947174?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20suede
12040,L'Artiste Chino Clog (Women),$99.95,https://shop.nordstrom.com/s/lartiste-chino-clog-women/4803726?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12041,Pendleton Glacier National Park Tall Waterproof Rain Boot (Women),$150.00,https://shop.nordstrom.com/s/pendleton-glacier-national-park-tall-waterproof-rain-boot-women/4803561?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white
12042,Famolare Slide N Sleek Wedge Slide Sandal (Women),$147.95,https://shop.nordstrom.com/s/famolare-slide-n-sleek-wedge-slide-sandal-women/4663584?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=coal%20leather
12043,Amuse Society x Matisse Runaway Wedge Sandal (Women),$138.95 – $139.95,https://shop.nordstrom.com/s/amuse-society-x-matisse-runaway-wedge-sandal-women/4525887?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=rose%20gold%20snake%20print
12044,Marc Joseph New York 'Grand St.' Loafer,$145.00,https://shop.nordstrom.com/s/marc-joseph-new-york-grand-st-loafer/3606423?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20grainy
12045,FitFlop Rally Sneaker (Women),$60.00,https://shop.nordstrom.com/s/fitflop-rally-sneaker-women/5554452?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=silver%20leather
12046,Badgley Mischka Odelia Crystal Embellished Sandal (Women),$196.00,https://shop.nordstrom.com/s/badgley-mischka-odelia-crystal-embellished-sandal-women/5554390?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=nude%20satin
12047,Charles David Arvin Pump (Women),$97.51,https://shop.nordstrom.com/s/charles-david-arvin-pump-women/5554353?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12048,Marc Fisher LTD 'Zala' Pump (Women),$128.00 – $140.00,https://shop.nordstrom.com/s/marc-fisher-ltd-zala-pump-women/5553996?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20croc%20embossed%20leather
12049,FitFlop Allegro Ballet Flat (Women),$60.00,https://shop.nordstrom.com/s/fitflop-allegro-ballet-flat-women/5553888?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=silver
12050,Vionic Waverly Loafer (Women),$83.90,https://shop.nordstrom.com/s/vionic-waverly-loafer-women/5513332?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=light%20pink%20leather
12051,Ted Baker London Capela Sneaker (Women),$160.00,https://shop.nordstrom.com/s/ted-baker-london-capela-sneaker-women/5509588?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20fabric
12052,Rockport Fresh Explore Waterproof Sneaker (Women),$129.95,https://shop.nordstrom.com/s/rockport-fresh-explore-waterproof-sneaker-women/5479786?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20nubuck%20leather
12053,FitFlop Kinbey Croc Embossed Bootie (Women),$69.90,https://shop.nordstrom.com/s/fitflop-kinbey-croc-embossed-bootie-women/5457510?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=vintage%20gold%20leather
12054,verloop Faux Fur Slipper (Women),$37.50,https://shop.nordstrom.com/s/verloop-faux-fur-slipper-women/5443091?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=bright%20lime
12055,Aravon Josie Water Repellent Penny Loafer (Women),$139.95,https://shop.nordstrom.com/s/aravon-josie-water-repellent-penny-loafer-women/5413617?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12056,Aravon Quinn Flat (Women),$139.95,https://shop.nordstrom.com/s/aravon-quinn-flat-women/5413616?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12057,Ara Mergerie Bootie (Women),$219.95,https://shop.nordstrom.com/s/ara-mergerie-bootie-women/5399341?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12058,Karl Lagerfeld Paris Royale Pump (Women),$59.37,https://shop.nordstrom.com/s/karl-lagerfeld-paris-royale-pump-women/5393365?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20patent%20leather
12059,Lucky Brand Prouska Boot (Women),$131.37,https://shop.nordstrom.com/s/lucky-brand-prouska-boot-women/5373884?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=honey%20suede
12060,Taryn Rose Brailyn Faux Fur Trim Mule (Women),$65.96,https://shop.nordstrom.com/s/taryn-rose-brailyn-faux-fur-trim-mule-women/5360301?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=midnight%20velvet
12061,AquaDiva Kassel Water Resistant Bootie (Women),$209.95,https://shop.nordstrom.com/s/aquadiva-kassel-water-resistant-bootie-women/5354690?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12062,Camper TWINS Wool Blend Slipper (Women),$89.95,https://shop.nordstrom.com/s/camper-twins-wool-blend-slipper-women/5324881?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=multicolor%20wool
12063,Alegria Cliq Sneaker (Women),$129.95,https://shop.nordstrom.com/s/alegria-cliq-sneaker-women/5319258?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=tobacco%20leather
12064,Amalfi by Rangoni Bastia Wedge T-Strap Sandal (Women),$280.00,https://shop.nordstrom.com/s/amalfi-by-rangoni-bastia-wedge-t-strap-sandal-women/5203558?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=champagne%20leather
